County,ZIP Code,Total Properties,Total Population,Median Income,Median Property Value,Total Insurer-Initiated Nonrenewals (2015 - 2021),Percent Total Nonrenewals Over Period to Total Properties (2015-2021),Absolute Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Nonrenewals of Total Properties (2021),2015_New,2015_Renewed,2015_Insured-Initiated Nonrenewed,2015_Insurer-Initiated Nonrenewed,2015_ins_owner_nr_ratio,2015_new_ins_nr_ratio,2021_New,2021_Renewed,2021_Insured-Initiated Nonrenewed,2021_Insurer-Initiated Nonrenewed,2021_ins_owner_nr_ratio,2021_new_ins_nr_ratio
Madera,93610,"7,870","22,724","$18,534","$228,600","3,019",38.36,-7,-6.19,1.35,539,3140,420,113,0.269047619047619,4.76991150442478,586,3364,453,106,0.233995584988962,5.52830188679245
Trinity,96052,"1,312","1,574","$25,625","$273,400",279,21.27,-1,-6.25,1.14,43,547,45,16,0.355555555555556,2.6875,30,521,42,15,0.357142857142857,2
Fresno,93720,"15,013","47,081","$45,047","$333,000","10,059",67.00,-15,-6.28,1.49,1602,12307,1394,239,0.171449067431851,6.70292887029289,1687,12042,1513,224,0.148050231328486,7.53125
San Diego,92103,"7,035","34,700","$49,363","$774,700","3,743",53.21,-7,-6.36,1.46,603,5543,485,110,0.22680412371134,5.48181818181818,756,5532,718,103,0.143454038997215,7.33980582524272
Los Angeles,90241,"8,420","43,215","$31,635","$582,300","3,919",46.54,-10,-6.37,1.75,765,6688,532,157,0.295112781954887,4.87261146496815,741,6824,583,147,0.252144082332762,5.04081632653061
San Mateo,94061,"9,452","39,023","$48,455","$1,342,600","4,475",47.34,-7,-6.48,1.07,711,7590,594,108,0.181818181818182,6.58333333333333,811,7627,731,101,0.138166894664843,8.02970297029703
Fresno,93705,"9,026","36,808","$20,865","$172,300","5,383",59.64,-13,-6.57,2.05,926,6975,737,198,0.26865671641791,4.67676767676768,994,6953,800,185,0.23125,5.37297297297297
Fresno,93722,"23,309","84,621","$27,222","$241,300","15,184",65.14,-26,-6.65,1.57,2411,17625,1843,391,0.21215409658166,6.16624040920716,2633,18048,2297,365,0.158902916848063,7.21369863013699
Los Angeles,91006,"9,526","32,958","$41,901","$995,400","5,635",59.15,-10,-6.67,1.47,1021,7879,854,150,0.175644028103045,6.80666666666667,959,7988,845,140,0.165680473372781,6.85
Santa Clara,95110,"4,120","19,928","$39,163","$631,500","1,398",33.93,-3,-6.67,1.02,287,2088,248,45,0.181451612903226,6.37777777777778,240,2190,201,42,0.208955223880597,5.71428571428571
Kern,93516,"7,069","2,244","$23,537","$70,200",456,6.45,-2,-6.67,0.40,72,521,55,30,0.545454545454545,2.4,111,515,63,28,0.444444444444444,3.96428571428571
Fresno,93611,"15,657","49,053","$40,518","$326,300","9,958",63.60,-13,-6.77,1.14,1598,13182,1354,192,0.141802067946824,8.32291666666667,1624,13123,1419,179,0.126145172656801,9.07262569832402
Solano,95620,"8,948","21,954","$32,006","$395,300","3,398",37.97,-5,-6.94,0.75,571,4666,410,72,0.175609756097561,7.93055555555556,888,5161,626,67,0.10702875399361,13.2537313432836
Butte,95954,"6,910","12,371","$20,993","$178,200","3,699",53.53,-13,-6.99,2.50,486,4255,369,186,0.504065040650406,2.61290322580645,290,2740,423,173,0.408983451536643,1.67630057803468
Los Angeles,90004,"6,400","60,541","$25,561","$1,063,200","2,883",45.05,-9,-7.03,1.86,527,3875,400,128,0.32,4.1171875,594,3892,473,119,0.251585623678647,4.99159663865546
Contra Costa,94801,"8,369","31,210","$27,356","$379,900","3,789",45.27,-11,-7.14,1.71,707,4715,557,154,0.276481149012567,4.59090909090909,705,4945,581,143,0.246127366609294,4.93006993006993
Sacramento,95673,"5,484","16,636","$28,038","$274,400","3,332",60.76,-11,-7.19,2.59,548,3988,385,153,0.397402597402597,3.58169934640523,681,4042,564,142,0.25177304964539,4.79577464788732
Alameda,94578,"7,847","41,865","$35,339","$545,000","4,465",56.90,-7,-7.37,1.12,684,6360,581,95,0.163511187607573,7.2,782,6368,669,88,0.131539611360239,8.88636363636364
Los Angeles,90403,"2,810","23,902","$69,932","$1,246,500",955,33.99,-2,-7.41,0.89,156,1643,146,27,0.184931506849315,5.77777777777778,172,1672,168,25,0.148809523809524,6.88
Los Angeles,91208,"5,827","15,860","$54,821","$915,100","2,416",41.46,-8,-7.48,1.70,436,3919,330,107,0.324242424242424,4.07476635514019,482,3918,400,99,0.2475,4.86868686868687
Sacramento,95608,"18,905","62,539","$33,872","$397,400","11,240",59.46,-28,-7.63,1.79,1968,14922,1529,367,0.24002616088947,5.36239782016349,2032,15146,1761,339,0.192504258943782,5.99410029498525
Inyo,93545,"1,688","1,821","$23,125","$183,300",342,20.26,-1,-7.69,0.71,54,527,36,13,0.361111111111111,4.15384615384615,59,536,57,12,0.210526315789474,4.91666666666667
San Joaquin,95210,"9,265","41,509","$22,013","$219,600","5,945",64.17,-19,-7.76,2.44,1110,7172,845,245,0.289940828402367,4.53061224489796,1088,7365,871,226,0.25947187141217,4.8141592920354
San Diego,92054,"8,955","41,807","$29,641","$598,000","5,357",59.82,-16,-8.08,2.03,899,7846,736,198,0.269021739130435,4.54040404040404,904,7436,867,182,0.209919261822376,4.96703296703297
Los Angeles,91780,"8,881","35,133","$32,802","$706,300","5,609",63.16,-12,-8.16,1.52,973,8229,821,147,0.17904993909866,6.61904761904762,946,8395,794,135,0.170025188916877,7.00740740740741
Los Angeles,90042,"11,588","63,193","$27,219","$627,200","5,423",46.80,-18,-8.26,1.73,1079,8504,743,218,0.293405114401077,4.94954128440367,1213,9054,915,200,0.218579234972678,6.065
San Joaquin,95206,"18,341","64,250","$23,370","$236,300","10,681",58.24,-39,-8.26,2.36,1920,12361,1424,472,0.331460674157303,4.06779661016949,2182,13111,1560,433,0.277564102564103,5.03926096997691
Kern,93250,"3,963","16,191","$17,324","$174,000","1,378",34.77,-7,-8.33,1.94,297,2048,167,84,0.502994011976048,3.53571428571429,241,2332,155,77,0.496774193548387,3.12987012987013
Lake,95423,"5,280","3,751","$25,568","$188,700","1,420",26.89,-6,-8.33,1.25,258,1728,202,72,0.356435643564356,3.58333333333333,283,1795,254,66,0.259842519685039,4.28787878787879
Contra Costa,94525,"1,432","3,290","$43,087","$507,100",686,47.91,-2,-8.33,1.54,126,1042,106,24,0.226415094339623,5.25,116,1043,111,22,0.198198198198198,5.27272727272727
Orange,92617,"1,379","17,197","$10,486","$511,900",455,32.99,-1,-8.33,0.80,106,739,44,12,0.272727272727273,8.83333333333333,101,948,98,11,0.112244897959184,9.18181818181818
Humboldt,95536,"2,192","2,899","$29,335","$452,400",345,15.74,-1,-8.33,0.50,66,696,56,12,0.214285714285714,5.5,75,707,51,11,0.215686274509804,6.81818181818182
Contra Costa,94520,"8,360","38,753","$31,370","$418,400","3,828",45.79,-9,-8.41,1.17,641,5075,516,107,0.207364341085271,5.99065420560748,665,5068,626,98,0.156549520766773,6.78571428571429
Los Angeles,90301,"4,875","38,234","$24,619","$437,400","1,524",31.26,-7,-8.43,1.56,294,3254,194,83,0.427835051546392,3.5421686746988,430,3436,267,76,0.284644194756554,5.65789473684211
Alameda,94610,"6,108","31,936","$60,640","$1,021,400","2,777",45.46,-8,-8.51,1.41,495,4822,396,94,0.237373737373737,5.26595744680851,536,4851,492,86,0.17479674796748,6.23255813953488
Humboldt,95540,"5,918","14,196","$22,638","$289,700","2,364",39.95,-7,-8.64,1.25,390,3856,259,81,0.312741312741313,4.81481481481482,491,3987,423,74,0.174940898345154,6.63513513513514
Marin,94945,"6,998","19,043","$46,114","$831,300","2,635",37.65,-8,-8.79,1.19,484,4763,370,91,0.245945945945946,5.31868131868132,559,4793,466,83,0.178111587982833,6.73493975903615
Orange,92629,"8,302","26,877","$48,515","$895,800","4,993",60.14,-15,-8.93,1.84,829,6646,651,168,0.258064516129032,4.93452380952381,970,6694,800,153,0.19125,6.33986928104575
Contra Costa,94519,"6,424","20,041","$43,016","$510,200","3,699",57.58,-8,-8.99,1.26,612,5316,498,89,0.178714859437751,6.87640449438202,672,5421,630,81,0.128571428571429,8.2962962962963
Los Angeles,90504,"8,233","33,410","$37,852","$633,500","3,747",45.51,-10,-9.01,1.23,659,7399,554,111,0.200361010830325,5.93693693693694,641,7414,562,101,0.179715302491103,6.34653465346535
San Joaquin,95336,"15,400","47,855","$30,068","$360,800","9,284",60.29,-26,-9.15,1.68,1661,11418,1216,284,0.233552631578947,5.84859154929578,1866,11972,1396,258,0.184813753581662,7.23255813953488
Los Angeles,90061,"5,257","27,873","$20,620","$361,500","1,972",37.51,-13,-9.15,2.45,489,3163,281,142,0.505338078291815,3.44366197183099,525,3414,334,129,0.38622754491018,4.06976744186047
Monterey,93905,"9,080","60,531","$21,844","$375,600","4,338",47.78,-12,-9.16,1.31,827,7233,626,131,0.20926517571885,6.31297709923664,752,7621,659,119,0.180576631259484,6.31932773109244
Glenn,95963,"7,258","15,492","$24,446","$254,400","2,217",30.55,-8,-9.20,1.09,412,3247,289,87,0.301038062283737,4.73563218390805,413,3406,335,79,0.235820895522388,5.22784810126582
San Joaquin,95204,"10,521","28,667","$30,209","$244,700","6,461",61.41,-29,-9.24,2.71,1177,8008,840,314,0.373809523809524,3.7484076433121,1250,8179,948,285,0.300632911392405,4.3859649122807
Yolo,95691,"13,548","38,690","$39,412","$367,300","7,488",55.27,-21,-9.29,1.51,1296,9148,985,226,0.229441624365482,5.73451327433628,1551,9714,1171,205,0.175064047822374,7.56585365853659
Santa Cruz,95076,"20,713","86,905","$25,308","$559,000","8,053",38.88,-30,-9.32,1.41,1533,15115,1159,322,0.277825711820535,4.76086956521739,1304,15415,1196,292,0.244147157190635,4.46575342465753
Madera,93644,"4,989","9,055","$26,217","$293,300","2,038",40.85,-17,-9.34,3.31,250,2951,235,182,0.774468085106383,1.37362637362637,334,2796,404,165,0.408415841584158,2.02424242424242
Yuba,95901,"13,274","33,455","$26,512","$232,600","6,260",47.16,-20,-9.35,1.46,1082,6958,757,214,0.282694848084544,5.05607476635514,1387,7502,1068,194,0.181647940074906,7.14948453608248
Alameda,94541,"14,155","65,928","$37,391","$581,800","7,373",52.09,-22,-9.36,1.50,1388,10246,1029,235,0.228377065111759,5.9063829787234,1371,10698,1150,213,0.185217391304348,6.43661971830986
Los Angeles,90250,"14,142","97,072","$27,423","$567,900","6,315",44.65,-19,-9.50,1.28,1247,11478,888,200,0.225225225225225,6.235,1184,11792,980,181,0.18469387755102,6.5414364640884
Contra Costa,94565,"25,558","97,671","$30,294","$369,500","14,004",54.79,-42,-9.52,1.56,2587,18837,1808,441,0.24391592920354,5.86621315192744,2834,19817,2271,399,0.175693527080581,7.10275689223058
Sacramento,95838,"11,576","39,053","$23,923","$227,800","7,060",60.99,-32,-9.55,2.62,1278,7235,859,335,0.389988358556461,3.81492537313433,1480,7989,1077,303,0.28133704735376,4.88448844884488
San Diego,92111,"10,216","50,693","$31,669","$543,600","4,968",48.63,-13,-9.56,1.20,802,8085,660,136,0.206060606060606,5.89705882352941,905,8105,831,123,0.148014440433213,7.35772357723577
Los Angeles,90745,"10,932","56,930","$27,686","$445,100","5,104",46.69,-18,-9.68,1.54,971,9816,721,186,0.257975034674064,5.22043010752688,1022,9891,858,168,0.195804195804196,6.08333333333333
San Diego,92104,"8,904","45,435","$40,906","$608,100","5,588",62.76,-18,-10.06,1.81,962,7797,789,179,0.226869455006337,5.37430167597765,1039,7917,967,161,0.166494312306101,6.45341614906832
Fresno,93711,"13,151","38,007","$39,151","$357,300","7,484",56.91,-26,-10.08,1.76,1301,9478,1073,258,0.24044734389562,5.04263565891473,1290,9715,1058,232,0.219281663516068,5.56034482758621
Orange,92660,"9,957","35,446","$62,617","$1,668,800","5,287",53.10,-21,-10.24,1.85,934,6529,703,205,0.291607396870555,4.55609756097561,1025,6670,855,184,0.215204678362573,5.57065217391304
Sonoma,95405,"7,688","21,082","$41,665","$613,400","3,743",48.69,-10,-10.31,1.13,617,6176,507,97,0.191321499013807,6.36082474226804,658,6211,611,87,0.142389525368249,7.5632183908046
Siskiyou,96094,"7,828","6,611","$25,606","$211,900","1,761",22.50,-8,-10.53,0.87,288,2391,232,76,0.327586206896552,3.78947368421053,291,2453,282,68,0.24113475177305,4.27941176470588
Sutter,95982,"1,556","3,259","$35,460","$261,100",746,47.94,-3,-10.71,1.61,141,905,93,28,0.301075268817204,5.03571428571429,155,970,125,25,0.2,6.2
Sacramento,95835,"13,140","40,170","$50,560","$398,000","10,103",76.89,-22,-10.73,1.39,1589,9313,1408,205,0.145596590909091,7.75121951219512,1791,10191,1526,183,0.119921363040629,9.78688524590164
Los Angeles,91773,"10,480","34,007","$37,391","$574,300","4,923",46.98,-20,-10.75,1.58,835,7673,637,186,0.291993720565149,4.48924731182796,887,7789,799,166,0.207759699624531,5.3433734939759
Madera,93601,"1,110","1,674","$21,769","$300,700",398,35.86,-4,-10.81,2.97,60,654,51,37,0.725490196078431,1.62162162162162,65,623,87,33,0.379310344827586,1.96969696969697
Los Angeles,90807,"8,054","32,202","$39,653","$608,400","3,980",49.42,-12,-10.81,1.23,757,6778,608,111,0.182565789473684,6.81981981981982,728,6829,604,99,0.163907284768212,7.35353535353535
San Bernardino,91784,"10,302","26,090","$51,083","$636,700","5,647",54.81,-17,-10.83,1.36,1057,7789,773,157,0.203104786545925,6.73248407643312,1063,8110,885,140,0.15819209039548,7.59285714285714
Los Angeles,90034,"7,358","53,861","$44,206","$983,300","3,268",44.41,-12,-11.01,1.32,588,4630,499,109,0.218436873747495,5.39449541284404,513,4685,484,97,0.200413223140496,5.28865979381443
Solano,94591,"19,260","55,157","$35,824","$427,000","10,151",52.71,-32,-11.03,1.34,1783,14392,1383,290,0.209689081706435,6.14827586206897,1900,14582,1658,258,0.155609167671894,7.36434108527132
Solano,94590,"11,440","37,280","$29,076","$308,700","5,877",51.37,-28,-11.07,1.97,1086,8031,770,253,0.328571428571429,4.29249011857708,1103,8268,972,225,0.231481481481482,4.90222222222222
Madera,93604,"1,512",541,"$49,500","$673,000",591,39.09,-5,-11.11,2.65,59,836,72,45,0.625,1.31111111111111,96,781,124,40,0.32258064516129,2.4
Los Angeles,91754,"8,196","33,636","$29,380","$619,800","3,623",44.20,-15,-11.19,1.45,697,6921,543,134,0.246777163904236,5.20149253731343,680,6880,593,119,0.200674536256324,5.71428571428571
Sacramento,95829,"10,573","28,264","$38,211","$381,500","6,938",65.62,-25,-11.26,1.86,1238,7127,913,222,0.24315443592552,5.57657657657658,1421,8191,1093,197,0.180237877401647,7.21319796954315
Sacramento,95820,"12,474","36,437","$23,020","$248,200","8,182",65.59,-42,-11.41,2.61,1575,9285,1086,368,0.338858195211786,4.27989130434783,1587,9745,1269,326,0.256895193065406,4.8680981595092
Orange,92663,"5,803","21,951","$60,803","$1,462,700","3,762",64.83,-16,-11.51,2.12,687,4772,552,139,0.251811594202899,4.94244604316547,790,4900,671,123,0.183308494783905,6.42276422764228
Los Angeles,90028,"2,117","29,774","$28,702","$792,800",540,25.51,-3,-11.54,1.09,138,553,84,26,0.30952380952381,5.30769230769231,113,589,84,23,0.273809523809524,4.91304347826087
Siskiyou,96097,"5,973","9,746","$28,267","$169,300","1,842",30.84,-10,-11.63,1.27,327,2799,233,86,0.369098712446352,3.80232558139535,315,2839,268,76,0.283582089552239,4.14473684210526
Alameda,94601,"9,243","53,039","$25,026","$480,000","4,676",50.59,-22,-11.64,1.81,881,6361,686,189,0.275510204081633,4.66137566137566,845,6627,701,167,0.238231098430813,5.05988023952096
Stanislaus,95380,"11,890","42,866","$24,926","$274,500","5,941",49.97,-27,-11.69,1.72,1003,7708,772,231,0.299222797927461,4.34199134199134,1366,7973,882,204,0.231292517006803,6.69607843137255
Fresno,93654,"9,015","30,373","$22,062","$226,100","3,283",36.42,-18,-11.69,1.51,554,5168,418,154,0.368421052631579,3.5974025974026,686,5317,504,136,0.26984126984127,5.04411764705882
San Mateo,94025,"13,004","43,392","$62,995","$2,000,001","5,871",45.15,-21,-11.80,1.21,978,9760,799,178,0.222778473091364,5.49438202247191,1231,9727,1049,157,0.149666348903718,7.84076433121019
Orange,90720,"6,313","22,261","$46,177","$894,600","3,195",50.61,-9,-11.84,1.06,529,5318,447,76,0.170022371364653,6.96052631578947,564,5540,538,67,0.12453531598513,8.41791044776119
San Diego,91915,"5,221","33,485","$45,254","$555,700","4,712",90.25,-14,-11.86,1.99,799,5256,613,118,0.192495921696574,6.77118644067797,802,5532,731,104,0.142270861833105,7.71153846153846
Santa Clara,95116,"8,288","55,825","$26,799","$568,900","4,193",50.59,-16,-11.94,1.42,761,5674,598,134,0.224080267558528,5.67910447761194,733,5810,594,118,0.198653198653199,6.21186440677966
San Luis Obispo,93442,"5,973","10,917","$34,897","$614,500","2,781",46.56,-11,-11.96,1.36,550,4276,370,92,0.248648648648649,5.97826086956522,497,4514,412,81,0.196601941747573,6.1358024691358
Placer,96141,"2,523",403,"$44,327","$710,800",535,21.20,-4,-12.12,1.15,94,898,84,33,0.392857142857143,2.84848484848485,146,819,81,29,0.358024691358025,5.03448275862069
Santa Clara,95131,"8,114","31,236","$47,199","$827,800","3,788",46.68,-11,-12.22,0.97,689,5062,553,90,0.162748643761302,7.65555555555556,680,5094,571,79,0.138353765323993,8.60759493670886
Orange,92691,"13,584","50,839","$43,123","$670,800","8,136",59.89,-28,-12.23,1.48,1305,11400,1067,229,0.214620431115277,5.69868995633188,1394,11361,1263,201,0.159144893111639,6.93532338308458
Alameda,94539,"16,140","54,982","$75,959","$1,352,400","8,931",55.33,-20,-12.27,0.89,1310,12563,1093,163,0.149130832570906,8.03680981595092,1703,12689,1543,143,0.0926766040181465,11.9090909090909
Los Angeles,90274,"9,720","25,061","$67,316","$1,655,300","4,833",49.72,-21,-12.28,1.54,852,7936,690,171,0.247826086956522,4.98245614035088,903,8008,796,150,0.188442211055276,6.02
Los Angeles,90029,"3,270","36,668","$22,940","$719,900","1,336",40.86,-7,-12.28,1.53,233,1862,159,57,0.358490566037736,4.08771929824561,320,1905,226,50,0.221238938053097,6.4
Stanislaus,95351,"11,288","48,542","$19,830","$196,300","6,534",57.88,-44,-12.39,2.76,1352,8293,904,355,0.392699115044248,3.80845070422535,1254,8560,983,311,0.316378433367243,4.03215434083601
San Diego,92114,"16,006","68,851","$26,753","$415,100","8,181",51.11,-59,-12.42,2.60,1586,13694,1015,475,0.467980295566503,3.33894736842105,1657,13753,1312,416,0.317073170731707,3.98317307692308
Sacramento,95757,"17,207","50,727","$43,200","$456,700","11,725",68.14,-30,-12.55,1.21,2240,10591,1495,239,0.159866220735786,9.37238493723849,2160,13112,1724,209,0.12122969837587,10.3349282296651
Los Angeles,90045,"10,890","40,567","$48,318","$959,400","5,033",46.22,-15,-12.61,0.96,828,8473,693,119,0.171717171717172,6.95798319327731,910,8506,807,104,0.128872366790582,8.75
San Bernardino,92363,"5,934","5,348","$21,305","$89,700","1,445",24.35,-10,-12.66,1.16,276,1947,156,79,0.506410256410256,3.49367088607595,338,1968,258,69,0.267441860465116,4.89855072463768
Orange,92648,"12,458","46,228","$47,477","$920,500","5,844",46.91,-21,-12.73,1.16,982,8273,782,165,0.210997442455243,5.95151515151515,1196,8440,1012,144,0.142292490118577,8.30555555555556
Sacramento,95843,"13,148","47,823","$35,904","$325,700","9,962",75.77,-36,-12.86,1.86,1659,10429,1331,280,0.210368144252442,5.925,1817,10620,1555,244,0.156913183279743,7.44672131147541
Los Angeles,90056,"2,427","7,649","$53,670","$991,300","1,202",49.53,-7,-12.96,1.94,212,2153,141,54,0.382978723404255,3.92592592592593,208,2160,182,47,0.258241758241758,4.42553191489362
Los Angeles,90746,"7,438","27,075","$36,587","$506,600","3,560",47.86,-24,-12.97,2.16,680,6536,505,185,0.366336633663366,3.67567567567568,756,6546,585,161,0.275213675213675,4.69565217391304
Sacramento,95819,"7,491","19,890","$55,913","$568,800","4,215",56.27,-19,-13.01,1.70,804,6323,642,146,0.227414330218069,5.50684931506849,830,6489,689,127,0.184325108853411,6.53543307086614
San Diego,92102,"7,436","44,010","$25,751","$429,000","4,045",54.40,-25,-13.02,2.25,818,5696,539,192,0.356215213358071,4.26041666666667,875,5896,671,167,0.248882265275708,5.23952095808383
San Diego,92106,"5,877","20,155","$45,910","$1,032,700","3,309",56.30,-15,-13.16,1.68,609,4945,451,114,0.252771618625277,5.3421052631579,564,5005,506,99,0.195652173913043,5.6969696969697
Sonoma,94931,"3,393","8,926","$35,635","$555,800","1,292",38.08,-5,-13.16,0.97,226,2078,165,38,0.23030303030303,5.94736842105263,304,2268,202,33,0.163366336633663,9.21212121212121
Los Angeles,90027,"6,812","44,770","$37,153","$1,146,900","3,225",47.34,-19,-13.48,1.79,619,4718,456,141,0.309210526315789,4.39007092198582,726,4800,561,122,0.2174688057041,5.95081967213115
Los Angeles,91030,"6,168","25,637","$61,228","$1,071,000","2,449",39.70,-12,-13.48,1.25,496,4788,375,89,0.237333333333333,5.57303370786517,452,4919,413,77,0.186440677966102,5.87012987012987
Los Angeles,91607,"4,930","30,611","$38,274","$822,300","3,024",61.34,-13,-13.54,1.68,513,3705,449,96,0.21380846325167,5.34375,581,3783,463,83,0.1792656587473,7
Los Angeles,90603,"6,219","21,584","$41,429","$607,200","3,038",48.85,-12,-13.64,1.22,577,5442,458,88,0.192139737991266,6.55681818181818,518,5469,459,76,0.16557734204793,6.81578947368421
San Mateo,94403,"11,665","44,408","$60,442","$1,199,800","4,841",41.50,-13,-13.68,0.70,821,8533,703,95,0.135135135135135,8.6421052631579,895,8644,783,82,0.104725415070243,10.9146341463415
Tulare,93267,"2,217","6,788","$13,750","$141,900",625,28.19,-10,-13.70,2.84,122,900,85,73,0.858823529411765,1.67123287671233,153,945,88,63,0.715909090909091,2.42857142857143
Orange,92870,"12,851","53,600","$38,993","$630,300","6,687",52.03,-29,-13.74,1.42,1157,10038,910,211,0.231868131868132,5.48341232227488,1191,10204,1089,182,0.16712580348944,6.54395604395604
Lake,95457,"3,250","3,227","$22,500","$190,100",720,22.15,-5,-13.89,0.95,138,1030,103,36,0.349514563106796,3.83333333333333,106,1023,122,31,0.254098360655738,3.41935483870968
Los Angeles,91740,"6,578","25,877","$32,485","$501,100","3,370",51.23,-16,-13.91,1.51,610,5569,482,115,0.238589211618257,5.30434782608696,574,5603,496,99,0.199596774193548,5.7979797979798
Los Angeles,90813,"6,115","58,380","$20,714","$393,000","2,368",38.72,-17,-14.05,1.70,490,3455,310,121,0.390322580645161,4.0495867768595,465,3672,393,104,0.264631043256997,4.47115384615385
Los Angeles,90260,"5,848","34,827","$27,627","$541,000","3,344",57.18,-14,-14.14,1.45,671,5882,509,99,0.194499017681729,6.77777777777778,684,5939,536,85,0.158582089552239,8.04705882352941
Contra Costa,94531,"15,024","43,022","$36,538","$436,400","9,515",63.33,-33,-14.29,1.32,1723,10396,1332,231,0.173423423423423,7.45887445887446,2056,11232,1428,198,0.138655462184874,10.3838383838384
Santa Cruz,95019,"1,132","7,368","$19,128","$453,900",463,40.90,-3,-14.29,1.59,103,879,77,21,0.272727272727273,4.90476190476191,91,949,68,18,0.264705882352941,5.05555555555556
Los Angeles,91203,"1,498","15,410","$29,550","$514,900",617,41.19,-4,-14.29,1.60,132,919,91,28,0.307692307692308,4.71428571428571,96,950,80,24,0.3,4
Los Angeles,90047,"13,392","51,411","$27,118","$433,700","5,787",43.21,-56,-14.32,2.50,1325,9827,813,391,0.480934809348094,3.38874680306905,1306,10480,887,335,0.377677564825254,3.89850746268657
Sacramento,95828,"16,995","58,717","$23,267","$263,500","12,204",71.81,-83,-14.72,2.83,2285,13213,1690,564,0.333727810650888,4.05141843971631,2220,13829,1771,481,0.271597967250141,4.61538461538462
Alameda,94710,"2,207","7,893","$43,512","$849,300",805,36.47,-4,-14.81,1.04,141,1202,109,27,0.247706422018349,5.22222222222222,154,1267,140,23,0.164285714285714,6.69565217391304
Los Angeles,90405,"5,555","28,156","$54,734","$1,460,400","2,391",43.04,-11,-14.86,1.13,419,4271,339,74,0.218289085545723,5.66216216216216,461,4294,407,63,0.154791154791155,7.31746031746032
Sonoma,94951,"1,573","4,574","$53,981","$849,700",683,43.42,-6,-15.00,2.16,130,1233,83,40,0.481927710843373,3.25,140,1324,111,34,0.306306306306306,4.11764705882353
Shasta,96003,"18,937","44,328","$26,778","$262,000","9,860",52.07,-50,-15.02,1.49,1554,12017,1129,333,0.294951284322409,4.66666666666667,1794,12159,1569,283,0.180369662205226,6.33922261484099
Humboldt,95503,"10,159","25,972","$27,005","$298,400","4,483",44.13,-23,-15.13,1.27,850,7529,615,152,0.247154471544715,5.5921052631579,798,7806,691,129,0.186685962373372,6.18604651162791
Alameda,94619,"7,955","24,112","$48,345","$718,200","4,118",51.77,-22,-15.17,1.55,783,6613,603,145,0.240464344941957,5.4,801,6686,688,123,0.178779069767442,6.51219512195122
Merced,95388,"3,669","14,116","$23,816","$184,100","1,713",46.69,-9,-15.25,1.36,300,2147,219,59,0.269406392694064,5.08474576271186,310,2382,262,50,0.190839694656489,6.2
Los Angeles,90640,"12,010","62,730","$25,134","$492,200","4,773",39.74,-31,-15.35,1.42,940,9093,697,202,0.289813486370158,4.65346534653465,899,9313,741,171,0.230769230769231,5.25730994152047
San Diego,92037,"10,738","38,168","$58,960","$1,562,100","6,562",61.11,-44,-15.38,2.25,1160,9142,941,286,0.303931987247609,4.05594405594406,1174,9214,1058,242,0.228733459357278,4.85123966942149
Napa,94503,"5,493","20,276","$35,649","$499,700","3,180",57.89,-16,-15.38,1.60,546,4744,420,104,0.247619047619048,5.25,557,4868,488,88,0.180327868852459,6.32954545454545
Humboldt,95521,"6,877","21,068","$16,479","$351,100","2,522",36.67,-14,-15.38,1.12,387,4575,316,91,0.287974683544304,4.25274725274725,540,4628,447,77,0.172259507829978,7.01298701298701
Los Angeles,90803,"8,656","32,126","$56,130","$897,800","4,429",51.17,-19,-15.45,1.20,755,7310,604,123,0.20364238410596,6.13821138211382,872,7275,803,104,0.129514321295143,8.38461538461539
Tulare,93257,"22,626","76,519","$19,977","$174,200","9,657",42.68,-85,-15.54,2.04,1896,14020,1295,547,0.422393822393822,3.46617915904936,2080,14678,1433,462,0.322400558269365,4.5021645021645
Contra Costa,94509,"19,717","68,166","$28,654","$369,200","11,970",60.71,-63,-15.56,1.73,2118,15632,1629,405,0.248618784530387,5.22962962962963,2272,15631,1911,342,0.178963893249608,6.64327485380117
Sonoma,95401,"10,897","38,839","$32,864","$470,700","5,166",47.41,-27,-15.61,1.34,893,8315,708,173,0.244350282485876,5.16184971098266,1142,8588,858,146,0.17016317016317,7.82191780821918
Los Angeles,90715,"3,978","20,256","$29,556","$477,300","1,982",49.82,-8,-15.69,1.08,353,3279,281,51,0.181494661921708,6.92156862745098,366,3325,320,43,0.134375,8.51162790697674
Riverside,92210,"5,997","5,138","$48,571","$712,400","2,586",43.12,-18,-15.93,1.58,435,2453,322,113,0.350931677018634,3.84955752212389,539,2592,431,95,0.220417633410673,5.67368421052632
Santa Clara,95122,"9,660","56,121","$26,500","$594,000","5,029",52.06,-28,-16.00,1.52,966,7251,785,175,0.222929936305732,5.52,934,7545,738,147,0.199186991869919,6.35374149659864
Sacramento,95823,"17,566","79,440","$22,887","$244,100","12,014",68.39,-82,-16.05,2.44,2255,13485,1613,511,0.316800991940484,4.41291585127202,2190,13707,1701,429,0.252204585537919,5.10489510489511
San Diego,92105,"10,406","73,623","$20,721","$398,400","5,702",54.80,-45,-16.07,2.26,1068,8783,723,280,0.387275242047026,3.81428571428571,1137,8870,905,235,0.259668508287293,4.83829787234043
